"","brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","review_profilename","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
"699",192,"New Belgium Brewing",1104721097,5,4.5,5,"RyanS107","American Amber / Red Ale",5,5,"Fat Tire Amber Ale",5.2,607
"700",192,"New Belgium Brewing",1131491559,4,3,4.5,"PatYoda","American Amber / Red Ale",4,2.5,"Fat Tire Amber Ale",5.2,607
"701",192,"New Belgium Brewing",1131161831,3.5,4,4,"jclovebrew","American Amber / Red Ale",4,3.5,"Fat Tire Amber Ale",5.2,607
"702",192,"New Belgium Brewing",1130872322,4,3.5,4,"mntlover","American Amber / Red Ale",4,3.5,"Fat Tire Amber Ale",5.2,607
"703",192,"New Belgium Brewing",1130692508,4,3.5,3.5,"psbmumbles","American Amber / Red Ale",3,4,"Fat Tire Amber Ale",5.2,607
"704",192,"New Belgium Brewing",1130618684,4,3.5,4,"walleye","American Amber / Red Ale",4,4,"Fat Tire Amber Ale",5.2,607
"705",192,"New Belgium Brewing",1130240585,4,3.5,3.5,"TurdFurgison","American Amber / Red Ale",3.5,3,"Fat Tire Amber Ale",5.2,607
"706",192,"New Belgium Brewing",1130202728,4,4,4,"whartontallboy","American Amber / Red Ale",4,4,"Fat Tire Amber Ale",5.2,607
"707",192,"New Belgium Brewing",1130117573,3,3.5,4,"clippersfanbob","American Amber / Red Ale",3,2.5,"Fat Tire Amber Ale",5.2,607
"708",192,"New Belgium Brewing",1129923993,3.5,4,4,"Redrover","American Amber / Red Ale",3.5,4,"Fat Tire Amber Ale",5.2,607
"709",192,"New Belgium Brewing",1129692796,2,2,2.5,"theozag","American Amber / Red Ale",2.5,2.5,"Fat Tire Amber Ale",5.2,607
"710",192,"New Belgium Brewing",1125433545,4,3.5,3.5,"Dithyramb","American Amber / Red Ale",4,3.5,"Fat Tire Amber Ale",5.2,607
"711",192,"New Belgium Brewing",1129515639,4.5,3.5,4,"xoqx","American Amber / Red Ale",4,4,"Fat Tire Amber Ale",5.2,607
"712",192,"New Belgium Brewing",1129260364,2.5,2,4,"jdm","American Amber / Red Ale",4,2.5,"Fat Tire Amber Ale",5.2,607
"713",192,"New Belgium Brewing",1129092300,4,2.5,3.5,"SPLITGRIN","American Amber / Red Ale",3,3,"Fat Tire Amber Ale",5.2,607
"714",192,"New Belgium Brewing",1128588439,2.5,2.5,3,"charlatan","American Amber / Red Ale",3,2,"Fat Tire Amber Ale",5.2,607
"715",192,"New Belgium Brewing",1128019165,4,4.5,4,"markcondit","American Amber / Red Ale",4.5,4.5,"Fat Tire Amber Ale",5.2,607
"716",192,"New Belgium Brewing",1127977124,4,5,5,"spacerat100","American Amber / Red Ale",5,5,"Fat Tire Amber Ale",5.2,607
"717",192,"New Belgium Brewing",1127600010,4,3.5,3.5,"Countrysurfertt3","American Amber / Red Ale",3,4,"Fat Tire Amber Ale",5.2,607
"718",192,"New Belgium Brewing",1127515896,3.5,4,3,"SteveO1231","American Amber / Red Ale",3.5,4,"Fat Tire Amber Ale",5.2,607
"719",192,"New Belgium Brewing",1127366894,3.5,3.5,4,"whynot44","American Amber / Red Ale",4,3.5,"Fat Tire Amber Ale",5.2,607
"720",192,"New Belgium Brewing",1126574445,4,4,4,"beersarang","American Amber / Red Ale",4,4,"Fat Tire Amber Ale",5.2,607
"721",192,"New Belgium Brewing",1125960333,4.5,3.5,4,"GCBrewingCo","American Amber / Red Ale",4,3.5,"Fat Tire Amber Ale",5.2,607
"722",192,"New Belgium Brewing",1124849204,4,3.5,3,"orbitalr0x","American Amber / Red Ale",4,4,"Fat Tire Amber Ale",5.2,607
"723",192,"New Belgium Brewing",1124569999,3,3.5,3.5,"Gaisgeil","American Amber / Red Ale",3.5,4,"Fat Tire Amber Ale",5.2,607
"724",192,"New Belgium Brewing",1124323491,4.5,3.5,4,"Domingo","American Amber / Red Ale",3,3,"Fat Tire Amber Ale",5.2,607
"725",192,"New Belgium Brewing",1124317244,4,4,3.5,"lilwineman","American Amber / Red Ale",3.5,4.5,"Fat Tire Amber Ale",5.2,607
"726",192,"New Belgium Brewing",1123976830,4,3.5,3.5,"MUSHROOMCLOUD","American Amber / Red Ale",3.5,4,"Fat Tire Amber Ale",5.2,607
"727",192,"New Belgium Brewing",1123940242,4.5,3.5,4,"Gavage","American Amber / Red Ale",4,4,"Fat Tire Amber Ale",5.2,607
"728",192,"New Belgium Brewing",1122835266,5,4,3.5,"tamedturtle","American Amber / Red Ale",4,5,"Fat Tire Amber Ale",5.2,607
"729",192,"New Belgium Brewing",1121916942,4.5,4,4,"Backer2004","American Amber / Red Ale",4,4.5,"Fat Tire Amber Ale",5.2,607
"730",192,"New Belgium Brewing",1121819625,2.5,3.5,4,"maawallace","American Amber / Red Ale",3,4,"Fat Tire Amber Ale",5.2,607
"731",192,"New Belgium Brewing",1121739172,2.5,2.5,2.5,"DogFood11","American Amber / Red Ale",3.5,2,"Fat Tire Amber Ale",5.2,607
"732",192,"New Belgium Brewing",1121701298,3.5,4,4,"RBorsato","American Amber / Red Ale",3.5,3.5,"Fat Tire Amber Ale",5.2,607
"733",192,"New Belgium Brewing",1121542543,3.5,4,4,"carln26","American Amber / Red Ale",3.5,3.5,"Fat Tire Amber Ale",5.2,607
"734",192,"New Belgium Brewing",1121393787,4.5,3.5,3.5,"far333","American Amber / Red Ale",4,4,"Fat Tire Amber Ale",5.2,607
"735",192,"New Belgium Brewing",1120890909,4.5,3.5,4.5,"ryantupy","American Amber / Red Ale",4,3.5,"Fat Tire Amber Ale",5.2,607
"736",192,"New Belgium Brewing",1120668239,4.5,4,3.5,"Webbalicious","American Amber / Red Ale",4,4,"Fat Tire Amber Ale",5.2,607
"737",192,"New Belgium Brewing",1119408876,3,3.5,3.5,"connecticutpoet","American Amber / Red Ale",3,3.5,"Fat Tire Amber Ale",5.2,607
"738",192,"New Belgium Brewing",1118882647,4,3.5,3.5,"Wasatch","American Amber / Red Ale",4,3.5,"Fat Tire Amber Ale",5.2,607
"739",192,"New Belgium Brewing",1118788888,4.5,4,3.5,"rowew","American Amber / Red Ale",3.5,4,"Fat Tire Amber Ale",5.2,607
"740",192,"New Belgium Brewing",1118243487,4.5,4,4,"weeare138","American Amber / Red Ale",4,4,"Fat Tire Amber Ale",5.2,607
"741",192,"New Belgium Brewing",1117698785,3,2,4,"Punker","American Amber / Red Ale",3,2,"Fat Tire Amber Ale",5.2,607
"742",192,"New Belgium Brewing",1117495149,3,3,3.5,"GClarkage","American Amber / Red Ale",3.5,3,"Fat Tire Amber Ale",5.2,607
"743",192,"New Belgium Brewing",1117253230,3,3.5,4,"RonfromJersey","American Amber / Red Ale",3,3.5,"Fat Tire Amber Ale",5.2,607
"744",192,"New Belgium Brewing",1116862270,5,3.5,3.5,"Vancer","American Amber / Red Ale",4,4,"Fat Tire Amber Ale",5.2,607
"745",192,"New Belgium Brewing",1116442255,4.5,4,3.5,"beergeek279","American Amber / Red Ale",4,4,"Fat Tire Amber Ale",5.2,607
"746",192,"New Belgium Brewing",1116118203,4.5,4,4,"NeroFiddled","American Amber / Red Ale",4,4,"Fat Tire Amber Ale",5.2,607
"747",192,"New Belgium Brewing",1115184830,5,2,5,"Boneheadmx","American Amber / Red Ale",4.5,5,"Fat Tire Amber Ale",5.2,607
"748",192,"New Belgium Brewing",1114306544,4,5,3.5,"counselor","American Amber / Red Ale",3.5,4,"Fat Tire Amber Ale",5.2,607
"749",192,"New Belgium Brewing",1114151433,3,2,4,"loren01","American Amber / Red Ale",2,3,"Fat Tire Amber Ale",5.2,607
"750",192,"New Belgium Brewing",1114140459,3.5,3,3.5,"Wolfsdenbrew","American Amber / Red Ale",3.5,4,"Fat Tire Amber Ale",5.2,607
"751",192,"New Belgium Brewing",1113860265,5,3.5,3.5,"kbub6f","American Amber / Red Ale",4,4,"Fat Tire Amber Ale",5.2,607
"752",192,"New Belgium Brewing",1113545837,4.5,4,3.5,"nixhecks","American Amber / Red Ale",4,4.5,"Fat Tire Amber Ale",5.2,607
"753",192,"New Belgium Brewing",1113196960,4,3,3,"imblane","American Amber / Red Ale",3.5,4,"Fat Tire Amber Ale",5.2,607
"754",192,"New Belgium Brewing",1113156242,1.5,2,3,"mrgrandefromage","American Amber / Red Ale",3,1.5,"Fat Tire Amber Ale",5.2,607
"755",192,"New Belgium Brewing",1113146282,4,2,3,"goodbyeohio","American Amber / Red Ale",4,2.5,"Fat Tire Amber Ale",5.2,607
"756",192,"New Belgium Brewing",1112666521,4,4,4,"mgdeth","American Amber / Red Ale",4,4,"Fat Tire Amber Ale",5.2,607
"757",192,"New Belgium Brewing",1111979683,4,4.5,3.5,"GeoffRizzo","American Amber / Red Ale",3,3.5,"Fat Tire Amber Ale",5.2,607
"758",192,"New Belgium Brewing",1111642571,3.5,2.5,4,"droomyster","American Amber / Red Ale",4.5,3.5,"Fat Tire Amber Ale",5.2,607
"759",192,"New Belgium Brewing",1110240051,3.5,3,3.5,"mschofield","American Amber / Red Ale",3,3,"Fat Tire Amber Ale",5.2,607
"760",192,"New Belgium Brewing",1109748973,4,4,3.5,"MABZ","American Amber / Red Ale",3.5,4,"Fat Tire Amber Ale",5.2,607
"761",192,"New Belgium Brewing",1109150717,3.5,4.5,4,"beersarang","American Amber / Red Ale",2.5,3,"Fat Tire Amber Ale",5.2,607
"762",192,"New Belgium Brewing",1108177894,3.5,3.5,4,"stephenlouis","American Amber / Red Ale",4,3.5,"Fat Tire Amber Ale",5.2,607
"763",192,"New Belgium Brewing",1096853192,4.5,4,4,"BeerMansGirl","American Amber / Red Ale",4,4,"Fat Tire Amber Ale",5.2,607
"764",192,"New Belgium Brewing",1107965968,4,4,4,"allengarvin","American Amber / Red Ale",4,4,"Fat Tire Amber Ale",5.2,607
"765",192,"New Belgium Brewing",1313866566,3.5,2.5,3.5,"AdamBear","American Amber / Red Ale",4.5,3.5,"Fat Tire Amber Ale",5.2,607
"766",192,"New Belgium Brewing",1313808474,3.5,2.5,3.5,"katybee","American Amber / Red Ale",3,2.5,"Fat Tire Amber Ale",5.2,607
"767",192,"New Belgium Brewing",1313796549,3.5,3.5,4,"notchucknorris","American Amber / Red Ale",3.5,3.5,"Fat Tire Amber Ale",5.2,607
"768",192,"New Belgium Brewing",1313637122,3.5,3,3.5,"Bonis","American Amber / Red Ale",3.5,3.5,"Fat Tire Amber Ale",5.2,607
"769",192,"New Belgium Brewing",1313625870,3.5,3.5,3,"tdm168","American Amber / Red Ale",4,3,"Fat Tire Amber Ale",5.2,607
"770",192,"New Belgium Brewing",1313384519,3,4,3.5,"mactrail","American Amber / Red Ale",3,3,"Fat Tire Amber Ale",5.2,607
"771",192,"New Belgium Brewing",1313371127,3.5,3.5,3.5,"NotMyRealName","American Amber / Red Ale",3.5,3,"Fat Tire Amber Ale",5.2,607
"772",192,"New Belgium Brewing",1313298240,4,4,4,"MrDonQuixote","American Amber / Red Ale",4,4,"Fat Tire Amber Ale",5.2,607
"773",192,"New Belgium Brewing",1313278690,4,4,4,"goblue3509","American Amber / Red Ale",3.5,4,"Fat Tire Amber Ale",5.2,607
"774",192,"New Belgium Brewing",1312729453,4,3.5,4.5,"chilidog","American Amber / Red Ale",4,4,"Fat Tire Amber Ale",5.2,607
"775",192,"New Belgium Brewing",1313266909,4,4,4.5,"bigdrewsmoove","American Amber / Red Ale",4,4.5,"Fat Tire Amber Ale",5.2,607
"776",192,"New Belgium Brewing",1107223405,4,3.5,3.5,"Fish113d","American Amber / Red Ale",3.5,3.5,"Fat Tire Amber Ale",5.2,607
"777",192,"New Belgium Brewing",1107103244,4,4,4,"beerluvr","American Amber / Red Ale",3.5,4,"Fat Tire Amber Ale",5.2,607
"778",192,"New Belgium Brewing",1106237693,4,3,4,"karst","American Amber / Red Ale",3.5,3,"Fat Tire Amber Ale",5.2,607
"779",192,"New Belgium Brewing",1106173581,4,4,4,"CVC","American Amber / Red Ale",3,3.5,"Fat Tire Amber Ale",5.2,607
"780",192,"New Belgium Brewing",1105838218,4.5,3.5,4,"Sixpoint","American Amber / Red Ale",3.5,4.5,"Fat Tire Amber Ale",5.2,607
"781",192,"New Belgium Brewing",1105404005,4,3.5,3.5,"Reneejane","American Amber / Red Ale",3.5,4.5,"Fat Tire Amber Ale",5.2,607
"782",192,"New Belgium Brewing",1104998878,4.5,4,3,"ghurux86","American Amber / Red Ale",3,3.5,"Fat Tire Amber Ale",5.2,607
"783",192,"New Belgium Brewing",1104798534,5,4,4,"OStrungT","American Amber / Red Ale",4.5,5,"Fat Tire Amber Ale",5.2,607
"784",192,"New Belgium Brewing",1104434636,4,3.5,4,"TikkiGodxxx","American Amber / Red Ale",4.5,3.5,"Fat Tire Amber Ale",5.2,607
"785",192,"New Belgium Brewing",1104041382,4,3,3.5,"rajendra82","American Amber / Red Ale",3,3,"Fat Tire Amber Ale",5.2,607
"786",192,"New Belgium Brewing",1103392704,4,3.5,4,"Kirby","American Amber / Red Ale",3.5,4,"Fat Tire Amber Ale",5.2,607
"787",192,"New Belgium Brewing",1103245879,4,3.5,4.5,"RoyalT","American Amber / Red Ale",4,4,"Fat Tire Amber Ale",5.2,607
"788",192,"New Belgium Brewing",1103171583,3,3,3.5,"KoG","American Amber / Red Ale",3.5,3,"Fat Tire Amber Ale",5.2,607
"789",192,"New Belgium Brewing",1102754467,3.5,3.5,3,"Juggernaut","American Amber / Red Ale",3,3,"Fat Tire Amber Ale",5.2,607
"790",192,"New Belgium Brewing",1102739992,4,3.5,4,"swid","American Amber / Red Ale",3.5,4,"Fat Tire Amber Ale",5.2,607
"791",192,"New Belgium Brewing",1102346115,3.5,3.5,3.5,"soulfly967","American Amber / Red Ale",3,3,"Fat Tire Amber Ale",5.2,607
"792",192,"New Belgium Brewing",1101512593,3.5,3.5,3.5,"brewQ","American Amber / Red Ale",3.5,4,"Fat Tire Amber Ale",5.2,607
"793",192,"New Belgium Brewing",1101437220,3.5,3,4,"amicar","American Amber / Red Ale",3.5,3.5,"Fat Tire Amber Ale",5.2,607
"794",192,"New Belgium Brewing",1101391273,4,3,4,"benito","American Amber / Red Ale",3.5,3,"Fat Tire Amber Ale",5.2,607
"795",192,"New Belgium Brewing",1101149044,4,3.5,3,"Southernbrew","American Amber / Red Ale",4,4,"Fat Tire Amber Ale",5.2,607
"796",192,"New Belgium Brewing",1100595320,3.5,3.5,3.5,"oggg","American Amber / Red Ale",3.5,4,"Fat Tire Amber Ale",5.2,607
"797",192,"New Belgium Brewing",1100516863,2.5,2.5,3,"Dmann","American Amber / Red Ale",3,2.5,"Fat Tire Amber Ale",5.2,607
"798",192,"New Belgium Brewing",1100316127,4.5,3,3.5,"Thrasher","American Amber / Red Ale",4,3.5,"Fat Tire Amber Ale",5.2,607
"799",192,"New Belgium Brewing",1100074853,3.5,3.5,3.5,"donnebaby","American Amber / Red Ale",3.5,3.5,"Fat Tire Amber Ale",5.2,607
"800",192,"New Belgium Brewing",1100073244,3.5,2.5,4,"klk","American Amber / Red Ale",3.5,3.5,"Fat Tire Amber Ale",5.2,607
"801",192,"New Belgium Brewing",1099518594,5,4,3.5,"bronxlord","American Amber / Red Ale",4.5,4,"Fat Tire Amber Ale",5.2,607
"802",192,"New Belgium Brewing",1099457036,3.5,4,3.5,"Zorro","American Amber / Red Ale",3.5,3.5,"Fat Tire Amber Ale",5.2,607
"803",192,"New Belgium Brewing",1093151565,3.5,3.5,3,"granger10","American Amber / Red Ale",2.5,3,"Fat Tire Amber Ale",5.2,607
"804",192,"New Belgium Brewing",1099425898,4,5,4,"Fleetdog","American Amber / Red Ale",4,4.5,"Fat Tire Amber Ale",5.2,607
"805",192,"New Belgium Brewing",1099419526,4,4,4.5,"mrpicklerelish","American Amber / Red Ale",4,3.5,"Fat Tire Amber Ale",5.2,607
"806",192,"New Belgium Brewing",1099009617,4,3.5,3.5,"mgdeth","American Amber / Red Ale",3.5,3,"Fat Tire Amber Ale",5.2,607
"807",192,"New Belgium Brewing",1098709825,3,2.5,4,"clvand0","American Amber / Red Ale",2.5,2.5,"Fat Tire Amber Ale",5.2,607
"808",192,"New Belgium Brewing",1098628689,4,2.5,4,"kmpitz2","American Amber / Red Ale",3,3,"Fat Tire Amber Ale",5.2,607
"809",192,"New Belgium Brewing",1098601688,4,2.5,4,"WetCoaster","American Amber / Red Ale",2.5,2.5,"Fat Tire Amber Ale",5.2,607
"810",192,"New Belgium Brewing",1098298722,4,4,4,"ViveLaChouffe","American Amber / Red Ale",4,4,"Fat Tire Amber Ale",5.2,607
"811",192,"New Belgium Brewing",1097438720,3.5,3.5,3,"beerceller99","American Amber / Red Ale",3,3,"Fat Tire Amber Ale",5.2,607
"812",192,"New Belgium Brewing",1097196066,5,4,3.5,"frazbri","American Amber / Red Ale",4,3.5,"Fat Tire Amber Ale",5.2,607
"813",192,"New Belgium Brewing",1092620281,4,3,3,"GuinnessSmurf","American Amber / Red Ale",3.5,3.5,"Fat Tire Amber Ale",5.2,607
"814",192,"New Belgium Brewing",1096839005,3,3.5,4,"GreenWBush","American Amber / Red Ale",3,3,"Fat Tire Amber Ale",5.2,607
"815",192,"New Belgium Brewing",1096561799,4.5,3.5,4,"Excalibur33","American Amber / Red Ale",3.5,4,"Fat Tire Amber Ale",5.2,607
"816",192,"New Belgium Brewing",1095736435,4.5,4,4,"canucklehead","American Amber / Red Ale",4,4,"Fat Tire Amber Ale",5.2,607
"817",192,"New Belgium Brewing",1095629503,4,2.5,3.5,"hobbes2112","American Amber / Red Ale",3.5,3,"Fat Tire Amber Ale",5.2,607
"818",192,"New Belgium Brewing",1095046601,4.5,2.5,4.5,"misterscooter","American Amber / Red Ale",4,4.5,"Fat Tire Amber Ale",5.2,607
"819",192,"New Belgium Brewing",1094860640,5,4.5,4,"deano1118","American Amber / Red Ale",4,5,"Fat Tire Amber Ale",5.2,607
"820",192,"New Belgium Brewing",1094748660,3.5,3.5,3,"redmosquito","American Amber / Red Ale",4,3.5,"Fat Tire Amber Ale",5.2,607
"821",192,"New Belgium Brewing",1094558737,4,3.5,4,"WesWes","American Amber / Red Ale",4,3.5,"Fat Tire Amber Ale",5.2,607
"822",192,"New Belgium Brewing",1093929655,4,3,4,"ColoradoBobs","American Amber / Red Ale",3.5,3.5,"Fat Tire Amber Ale",5.2,607
"823",192,"New Belgium Brewing",1093461705,3,3.5,3.5,"TastyTaste","American Amber / Red Ale",3.5,4,"Fat Tire Amber Ale",5.2,607
"824",192,"New Belgium Brewing",1077254577,4,3.5,3.5,"mickeymac","American Amber / Red Ale",3.5,3.5,"Fat Tire Amber Ale",5.2,607
"825",192,"New Belgium Brewing",1092383478,3.5,3.5,4,"baiser","American Amber / Red Ale",3,3.5,"Fat Tire Amber Ale",5.2,607
"826",192,"New Belgium Brewing",1091519134,4,3,3,"packetknife","American Amber / Red Ale",3,3,"Fat Tire Amber Ale",5.2,607
"827",192,"New Belgium Brewing",1091143420,3,3,3,"ybnorml","American Amber / Red Ale",3,3,"Fat Tire Amber Ale",5.2,607
"828",192,"New Belgium Brewing",1091140047,4,3.5,3.5,"Gagnonsux","American Amber / Red Ale",4,4,"Fat Tire Amber Ale",5.2,607
"829",192,"New Belgium Brewing",1091085039,4,3.5,3.5,"TagoMago","American Amber / Red Ale",3.5,3.5,"Fat Tire Amber Ale",5.2,607
"830",192,"New Belgium Brewing",1091062907,3.5,3.5,4,"Jason","American Amber / Red Ale",3.5,3.5,"Fat Tire Amber Ale",5.2,607
"831",192,"New Belgium Brewing",1091061649,3.5,3,3,"BrewMaster","American Amber / Red Ale",3,3.5,"Fat Tire Amber Ale",5.2,607
"832",192,"New Belgium Brewing",1090627765,3.5,3.5,4,"SheepNutz","American Amber / Red Ale",3,1.5,"Fat Tire Amber Ale",5.2,607
"833",192,"New Belgium Brewing",1090445563,3.5,3.5,3.5,"BuckeyeNation","American Amber / Red Ale",3.5,3.5,"Fat Tire Amber Ale",5.2,607
"834",192,"New Belgium Brewing",1088372317,4,4,4.5,"smcolw","American Amber / Red Ale",4,4,"Fat Tire Amber Ale",5.2,607
"835",192,"New Belgium Brewing",1088037983,3.5,3.5,3.5,"Loki","American Amber / Red Ale",3,3.5,"Fat Tire Amber Ale",5.2,607
"836",192,"New Belgium Brewing",1087886317,3.5,3.5,3.5,"watermelonman","American Amber / Red Ale",3,3,"Fat Tire Amber Ale",5.2,607
"837",192,"New Belgium Brewing",1086095006,4.5,3.5,4.5,"studentofbeer","American Amber / Red Ale",3.5,4,"Fat Tire Amber Ale",5.2,607
"838",192,"New Belgium Brewing",1085548925,3.5,4,4,"HiroProtagonist","American Amber / Red Ale",2.5,2.5,"Fat Tire Amber Ale",5.2,607
"839",192,"New Belgium Brewing",1084923258,3,3,3,"Hunter","American Amber / Red Ale",3,3,"Fat Tire Amber Ale",5.2,607
"840",192,"New Belgium Brewing",1084412205,3.5,3,4,"moulefrite","American Amber / Red Ale",3.5,3.5,"Fat Tire Amber Ale",5.2,607
"841",192,"New Belgium Brewing",1084244654,3.5,4,3.5,"HochFliegen","American Amber / Red Ale",4,4.5,"Fat Tire Amber Ale",5.2,607
"842",192,"New Belgium Brewing",1082255548,4,3.5,3.5,"budgood1","American Amber / Red Ale",3.5,3.5,"Fat Tire Amber Ale",5.2,607
"843",192,"New Belgium Brewing",1082176527,3.5,3.5,3,"CrescentFresh","American Amber / Red Ale",3,3.5,"Fat Tire Amber Ale",5.2,607
"844",192,"New Belgium Brewing",1082041086,3.5,3.5,3.5,"ark57","American Amber / Red Ale",4,3.5,"Fat Tire Amber Ale",5.2,607
"845",192,"New Belgium Brewing",1082009125,4,2,3,"BrewMan82","American Amber / Red Ale",3,3,"Fat Tire Amber Ale",5.2,607
"846",192,"New Belgium Brewing",1081778952,3.5,3.5,3.5,"chaduvel","American Amber / Red Ale",3.5,3.5,"Fat Tire Amber Ale",5.2,607
"847",192,"New Belgium Brewing",1076922626,3.5,4,3.5,"gnaussea","American Amber / Red Ale",3.5,3.5,"Fat Tire Amber Ale",5.2,607
"848",192,"New Belgium Brewing",1076544843,4.5,4,4,"breeze","American Amber / Red Ale",4,4.5,"Fat Tire Amber Ale",5.2,607
"849",192,"New Belgium Brewing",1081720532,3,2.5,3,"woemad","American Amber / Red Ale",3,2.5,"Fat Tire Amber Ale",5.2,607
"850",192,"New Belgium Brewing",1080964864,5,4.5,4,"DaPeculierDane","American Amber / Red Ale",4,4,"Fat Tire Amber Ale",5.2,607
"851",192,"New Belgium Brewing",1080937741,4.5,3.5,3,"Lupe","American Amber / Red Ale",4,3.5,"Fat Tire Amber Ale",5.2,607
"852",192,"New Belgium Brewing",1079582634,4,3.5,3.5,"AtLagerHeads","American Amber / Red Ale",4,3.5,"Fat Tire Amber Ale",5.2,607
"853",192,"New Belgium Brewing",1079575849,4,4,3.5,"MuddyFeet","American Amber / Red Ale",4,4.5,"Fat Tire Amber Ale",5.2,607
"854",192,"New Belgium Brewing",1079449672,4.5,3.5,3.5,"Nectar","American Amber / Red Ale",4,4,"Fat Tire Amber Ale",5.2,607
"855",192,"New Belgium Brewing",1078861510,3.5,3,4,"brewQ","American Amber / Red Ale",3.5,3.5,"Fat Tire Amber Ale",5.2,607
"856",192,"New Belgium Brewing",1077999756,2.5,3,3,"charlesw","American Amber / Red Ale",3,2.5,"Fat Tire Amber Ale",5.2,607
"857",192,"New Belgium Brewing",1077690227,3.5,3,3.5,"beertaster13","American Amber / Red Ale",3,3.5,"Fat Tire Amber Ale",5.2,607
"858",192,"New Belgium Brewing",1077565886,4.5,3.5,3.5,"aracauna","American Amber / Red Ale",3,3.5,"Fat Tire Amber Ale",5.2,607
"859",192,"New Belgium Brewing",1077440142,3.5,3.5,4,"MobBarley","American Amber / Red Ale",3.5,3.5,"Fat Tire Amber Ale",5.2,607
"860",192,"New Belgium Brewing",1076119779,4.5,4,4,"RootedFool","American Amber / Red Ale",4,4.5,"Fat Tire Amber Ale",5.2,607
"861",192,"New Belgium Brewing",1075946729,4,4.5,3.5,"GBbrew","American Amber / Red Ale",3,4,"Fat Tire Amber Ale",5.2,607
"862",192,"New Belgium Brewing",1075751495,4,5,4,"bierfly","American Amber / Red Ale",3.5,3.5,"Fat Tire Amber Ale",5.2,607
"863",192,"New Belgium Brewing",1075406635,4,3,4,"Todd","American Amber / Red Ale",4,3,"Fat Tire Amber Ale",5.2,607
"864",192,"New Belgium Brewing",1074659156,3.5,2.5,3.5,"Beaver13","American Amber / Red Ale",3,3,"Fat Tire Amber Ale",5.2,607
"865",192,"New Belgium Brewing",1074133124,3,2.5,3,"ImperialScott","American Amber / Red Ale",3,3,"Fat Tire Amber Ale",5.2,607
"866",192,"New Belgium Brewing",1073885852,3.5,3.5,4,"ralphw56","American Amber / Red Ale",3.5,4,"Fat Tire Amber Ale",5.2,607
"867",192,"New Belgium Brewing",1073681768,3,3,3,"BierReise","American Amber / Red Ale",3,3,"Fat Tire Amber Ale",5.2,607
"868",192,"New Belgium Brewing",1073673911,4.5,3.5,4,"Dubblebock","American Amber / Red Ale",4,4,"Fat Tire Amber Ale",5.2,607
"869",192,"New Belgium Brewing",1072911484,3.5,3,3,"pournotha1","American Amber / Red Ale",3.5,3.5,"Fat Tire Amber Ale",5.2,607
"870",192,"New Belgium Brewing",1072812663,4.5,3,4,"BigRedN","American Amber / Red Ale",3.5,4,"Fat Tire Amber Ale",5.2,607
"871",192,"New Belgium Brewing",1071544906,4,3.5,4,"WVbeergeek","American Amber / Red Ale",4,4,"Fat Tire Amber Ale",5.2,607
"872",192,"New Belgium Brewing",1071472640,4.5,4,4,"BeerManDan","American Amber / Red Ale",4.5,4,"Fat Tire Amber Ale",5.2,607
"873",192,"New Belgium Brewing",1070684507,4,3.5,3,"BittRnessabounds","American Amber / Red Ale",4,4,"Fat Tire Amber Ale",5.2,607
"874",192,"New Belgium Brewing",1313192147,3.5,3,4.5,"kjyost","American Amber / Red Ale",4,3.5,"Fat Tire Amber Ale",5.2,607
"875",192,"New Belgium Brewing",1313191474,4,3.5,4,"rebel1771","American Amber / Red Ale",4,4,"Fat Tire Amber Ale",5.2,607
"876",192,"New Belgium Brewing",1313043637,3.5,3.5,3.5,"ahq514","American Amber / Red Ale",3,3.5,"Fat Tire Amber Ale",5.2,607
"877",192,"New Belgium Brewing",1312998461,4,3.5,3.5,"abeerlovr","American Amber / Red Ale",4,4,"Fat Tire Amber Ale",5.2,607
"878",192,"New Belgium Brewing",1312945854,4,4,4,"joemcgrath27","American Amber / Red Ale",3,4,"Fat Tire Amber Ale",5.2,607
"879",192,"New Belgium Brewing",1312875384,2.5,2.5,4,"avaldivia","American Amber / Red Ale",2.5,2.5,"Fat Tire Amber Ale",5.2,607
"880",192,"New Belgium Brewing",1312854033,4,4,4,"rel","American Amber / Red Ale",4,4.5,"Fat Tire Amber Ale",5.2,607
"881",192,"New Belgium Brewing",1312339610,4,3,3.5,"mjpolzin","American Amber / Red Ale",3,4,"Fat Tire Amber Ale",5.2,607
"882",192,"New Belgium Brewing",1312336924,3,3,3,"yankeej13","American Amber / Red Ale",3,3.5,"Fat Tire Amber Ale",5.2,607
"883",192,"New Belgium Brewing",1070658022,4,4,4,"francisweizen","American Amber / Red Ale",4,4,"Fat Tire Amber Ale",5.2,607
"884",192,"New Belgium Brewing",1070483749,4.5,4,4,"DESTRO","American Amber / Red Ale",4,4,"Fat Tire Amber Ale",5.2,607
"885",192,"New Belgium Brewing",1070300825,4,3.5,4,"Boilermaker88","American Amber / Red Ale",4,4,"Fat Tire Amber Ale",5.2,607
"886",192,"New Belgium Brewing",1068248872,3,3,3,"winomark","American Amber / Red Ale",3,3.5,"Fat Tire Amber Ale",5.2,607
"887",192,"New Belgium Brewing",1068084160,4.5,4,4,"GeoffFromSJ","American Amber / Red Ale",4,3.5,"Fat Tire Amber Ale",5.2,607
